"laptop_ID","Company","Product","TypeName","Inches","ScreenResolution","RamGB","OpSys","Weight","Price_euros","Procesor","TaktGHz","Karta Graficzna","Memory","Memory_type"
"832","MSI","GL62M 7RD","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.4","1199","Intel Core-i5","2.5","Nvidia GeForce","256","SSD"
"833","Lenovo","ThinkPad X1","Ultrabook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.13","1875","Intel Core-i5","2.5","Intel HD","256","Flash_Storage"
"834","Toshiba","Satellite Pro","Notebook","14","1366x768","4","Windows 10","1.75","499","Intel","2.1","Intel HD","128","SSD"
"835","Asus","ZenBook Flip","2 in 1 Convertible","13.3","Touchscreen / Full HD 1920x1080","8","Windows 10","1.1","1358","Intel Core-i5","2.5","Intel HD","256","SSD"
"836","Dell","Latitude 3480","Notebook","14","1366x768","4","Windows 10","1.76","585","Intel Core-i3","2","Intel HD","500","HDD"
"837","Acer","Chromebook 11","Netbook","11.6","IPS Panel 1366x768","4","Chrome OS","1.35","355","Intel","1.6","Intel HD","32","Flash_Storage"
"838","Acer","Swift 3","Notebook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.5","619","Intel Core-i3","2.4","Intel HD","128","SSD"
"839","Razer","Blade Pro","Gaming","17.3","4K Ultra HD / Touchscreen 3840x2160","32","Windows 10","3.49","5499","Intel Core-i7","2.9","Nvidia GeForce","512","SSD"
"840","Lenovo","Thinkpad X1","Ultrabook","14","IPS Panel Quad HD+ 2560x1440","16","Windows 10","1.1","2099","Intel Core-i7","2.6","Intel HD","512","SSD"
"841","Asus","VivoBook Max","Notebook","15.6","Full HD 1920x1080","4","Linux","2.1","519","Intel Core-i5","2.5","Nvidia GeForce","1024","HDD"
"842","Lenovo","Thinkpad T460","Notebook","14","Full HD 1920x1080","8","Windows 10","1.7","1186","Intel Core-i5","2.3","Intel HD","256","SSD"
"843","Lenovo","ThinkPad T470s","Notebook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.32","1650","Intel Core-i5","2.6","Intel HD","256","SSD"
"844","Dell","Alienware 15","Gaming","15.6","Full HD 1920x1080","16","Windows 10","3.21","2774.63","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"845","Asus","Rog GL702VS-BA023T","Gaming","17.3","Full HD 1920x1080","16","Windows 10","2.9","2419","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"846","Toshiba","Satellite Pro","Notebook","15.6","1366x768","4","Windows 10","2","669","Intel Core-i3","2.4","Intel HD","500","HDD"
"847","Lenovo","N42-20 Chromebook","Notebook","14","1366x768","4","Chrome OS","1.5","325","Intel","1.6","Intel HD","16","Flash_Storage"
"848","Asus","R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)","Notebook","15.6","Full HD 1920x1080","8","Windows 10","2.3","590","Intel Core-i5","2.5","Intel HD","128","HDD"
"849","Asus","Rog GL702VM-GC017T","Gaming","17.3","Full HD 1920x1080","16","Windows 10","2.73","1799","Intel Core-i7","2.6","Nvidia GeForce","1536","Hybrid"
"851","Dell","Alienware 17","Gaming","17.3","IPS Panel Full HD 1920x1080","32","Windows 10","4.42","3072.89","Intel Core-i7","2.8","Nvidia GeForce","1536","Hybrid"
"852","HP","ProBook 470","Notebook","17.3","1600x900","8","Windows 10","2.63","910","Intel Core-i5","2.5","Nvidia GeForce","1024","HDD"
"853","Dell","Vostro 3568","Notebook","15.6","1366x768","8","Windows 10","2.18","713.99","Intel Core-i5","2.5","Intel HD","128","SSD"
"854","HP","EliteBook 840","Ultrabook","14","Full HD 1920x1080","8","Windows 7","1.54","1870","Intel Core-i7","2.5","Intel HD","512","SSD"
"855","Dell","Vostro 3568","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.18","739","Intel Core-i7","2.7","AMD Radeon","256","SSD"
"856","HP","Chromebook X360","2 in 1 Convertible","11.6","Touchscreen 1366x768","4","Chrome OS","1.4","615","Intel","1.1","Intel HD","32","Flash_Storage"
"857","Asus","ZenBook UX310UQ-GL026T","Ultrabook","13.3","IPS Panel Full HD 1920x1080","8","Windows 10","1.45","1026","Intel Core-i5","2.3","Nvidia GeForce","512","SSD"
"858","HP","EliteBook x360","2 in 1 Convertible","13.3","Full HD / Touchscreen 1920x1080","8","Windows 10","1.28","2277","Intel Core-i5","2.5","Intel HD","256","SSD"
"859","HP","EliteBook 840","Ultrabook","14","Full HD 1920x1080","8","Windows 10","1.54","1468","Intel Core-i7","2.5","Intel HD","512","SSD"
"860","HP","250 G6","Notebook","15.6","1366x768","4","No OS","1.86","299","Intel","1.6","Intel HD","128","SSD"
"862","Asus","Rog GL502VM-DS74","Gaming","15.6","Full HD 1920x1080","16","Windows 10","2.1","1899","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"863","Dell","Inspiron 5767","Notebook","17.3","Full HD 1920x1080","8","Linux","2.83","865","Intel Core-i7","2.7","AMD Radeon","1024","HDD"
"864","Lenovo","ThinkPad T470p","Ultrabook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.96","1903","Intel Core-i7","2.8","Nvidia GeForce","256","SSD"
"865","Asus","K556UR-DM621T (i7-7500U/8GB/256GB/GeForce","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.3","787","Intel Core-i7","2.7","Nvidia GeForce","256","SSD"
"866","Dell","Latitude 5580","Notebook","15.6","Full HD 1920x1080","8","Windows 10","1.9","945","Intel Core-i5","2.5","Intel HD","128","SSD"
"867","Asus","X541NA (N4200/4GB/1TB/W10)","Notebook","15.6","1366x768","4","Windows 10","2","449","Intel","1.1","Intel HD","1024","HDD"
"868","HP","EliteBook x360","2 in 1 Convertible","13.3","Full HD / Touchscreen 1920x1080","8","Windows 10","1.28","2559","Intel Core-i7","2.8","Intel HD","256","SSD"
"869","Dell","Inspiron 5368","Notebook","13.3","Full HD / Touchscreen 1920x1080","8","Windows 10","1.62","649","Intel Core-i5","2.3","Intel HD","1024","HDD"
"870","Lenovo","IdeaPad 110-15ISK","Notebook","15.6","Full HD 1920x1080","4","No OS","2.2","469","Intel Core-i3","2.0","Intel HD","1024","HDD"
"871","Lenovo","ThinkPad E570","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.3","850.66","Intel Core-i5","2.5","Intel HD","1024","HDD"
"872","HP","EliteBook 850","Notebook","15.6","Full HD 1920x1080","8","Windows 10","1.84","1349","Intel Core-i5","2.6","AMD Radeon","256","SSD"
"873","Toshiba","Portege X30-D-10X","Notebook","13.3","Full HD 1920x1080","4","Windows 10","1.05","1285","Intel Core-i5","2.5","Intel HD","128","SSD"
"874","Lenovo","Legion Y520-15IKBN","Gaming","15.6","IPS Panel Full HD 1920x1080","8","No OS","2.5","1017","Intel Core-i5","2.5","Nvidia GeForce","1024","HDD"
"875","Dell","XPS 13","Ultrabook","13.3","Quad HD+ / Touchscreen 3200x1800","16","Windows 10","1.29","2240","Intel Core-i7","2.5","Intel Iris","512","SSD"
"876","HP","Probook 450","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.07","910","Intel Core-i5","2.3","Intel HD","500","HDD"
"877","Toshiba","","Ultrabook","13.3","1366x768","8","Windows 10","1.2","1095","Intel Core-i5","2.3","Intel HD","256","SSD"
"878","Lenovo","ThinkPad Yoga","2 in 1 Convertible","13.3","IPS Panel Full HD / Touchscreen 1920x1080","8","Windows 10","1.37","1950","Intel Core-i7","2.7","Intel HD","256","SSD"
"879","Acer","TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10)","Notebook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.56","902","Intel Core-i5","2.5","Intel HD","256","SSD"
"880","Dell","Precision 3520","Workstation","15.6","Full HD 1920x1080","8","Windows 10","2.23","1778","Intel Core-i7","2.8","Nvidia Quadro","1024","HDD"
"881","Lenovo","ThinkPad L570","Notebook","15.6","1366x768","4","Windows 10","2.38","1055","Intel Core-i5","2.5","Intel HD","500","HDD"
"882","Lenovo","IdeaPad 110-15ISK","Notebook","15.6","Full HD 1920x1080","4","No OS","2.2","479","Intel Core-i3","2","AMD Radeon","1024","HDD"
"883","Toshiba","Tecra A50-D-11D","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2","1388","Intel Core-i7","2.7","Intel HD","256","SSD"
"884","Lenovo","Thinkpad 13","Notebook","13.3","IPS Panel Full HD 1920x1080","4","Windows 10","1.44","735","Intel Core-i3","2.4","Intel HD","180","SSD"
"885","Samsung","Notebook 9","Ultrabook","15","Full HD 1920x1080","16","Windows 10","1.23","1849","Intel Core-i7","2.7","Nvidia GeForce","256","SSD"
"886","Dell","Latitude 7280","Ultrabook","12.5","Full HD 1920x1080","8","Windows 10","1.6","1690","Intel Core-i7","2.8","Intel HD","256","SSD"
"887","Asus","X541NA-GO121 (N4200/4GB/1TB/Linux)","Notebook","15.6","1366x768","4","Linux","2","398.99","Intel","1.1","Intel HD","1024","HDD"
"888","Xiaomi","Mi Notebook","Ultrabook","13.3","IPS Panel Full HD 1920x1080","8","Windows 10","1.28","935","Intel Core-i5","2.3","Nvidia GeForce","256","SSD"
"889","Dell","Vostro 5568","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.18","912.5","Intel Core-i5","2.5","Nvidia GeForce","1024","HDD"
"890","HP","ProBook 450","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.04","839","Intel Core-i5","2.5","Intel HD","256","SSD"
"891","HP","EliteBook x360","2 in 1 Convertible","13.3","Full HD / Touchscreen 1920x1080","4","Windows 10","1.28","1700","Intel Core-i5","2.5","Intel HD","256","SSD"
"892","HP","Pavilion x360","2 in 1 Convertible","15.6","Touchscreen 1366x768","4","Windows 10","2.3","684.8","Intel Core-i5","2.5","Intel HD","500","HDD"
"893","Asus","VivoBook L402NA","Notebook","14.1","1366x768","4","Windows 10","1.65","348","Intel","1.1","Intel HD","32","Flash_Storage"
"894","Lenovo","IdeaPad 510-15ISK","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.2","669","Intel Core-i7","2.5","Nvidia GeForce","1024","HDD"
"895","Dell","Inspiron 3552","Notebook","15.6","1366x768","4","Windows 10","2.2","369","Intel","1.6","Intel HD","500","HDD"
"896","HP","EliteBook x360","2 in 1 Convertible","13.3","Full HD / Touchscreen 1920x1080","4","Windows 10","1.28","1799","Intel Core-i5","2.5","Intel HD","256","SSD"
"897","Dell","Vostro 3568","Notebook","15.6","1366x768","4","Linux","2.18","455.7","Intel Core-i3","2.0","AMD Radeon","1024","HDD"
"898","Asus","Rog GL753VD-GC082T","Gaming","17.3","Full HD 1920x1080","12","Windows 10","2.2","1369.9","Intel Core-i5","2.5","Nvidia GeForce","1024","HDD"
"899","Acer","Chromebook C731-C78G","Netbook","11.6","IPS Panel 1366x768","4","Chrome OS","1.25","297","Intel","1.6","Intel HD","32","Flash_Storage"
"900","Lenovo","IdeaPad 110-17ACL","Notebook","17.3","1600x900","4","Windows 10","2.8","379","AMD Series","2.2","AMD Radeon","500","HDD"
"901","HP","Probook 640","Notebook","14","Full HD 1920x1080","4","Windows 10","1.95","1265","Intel Core-i5","2.5","Intel HD","128","SSD"
"902","HP","Envy x360","2 in 1 Convertible","13.3","Quad HD+ / Touchscreen 3200x1800","16","Windows 10","1.42","1399","Intel Core-i7","2.7","Intel HD","256","SSD"
"903","Samsung","Notebook 9","Ultrabook","15","Full HD 1920x1080","8","Windows 10","1.17","1699","Intel Core-i7","2.7","Intel HD","256","SSD"
"904","Lenovo","ThinkPad T470s","Ultrabook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.32","1799","Intel Core-i5","2.5","Intel HD","256","SSD"
"905","MSI","GS73VR Stealth","Gaming","17.3","IPS Panel 4K Ultra HD 3840x2160","16","Windows 10","2.43","2649","Intel Core-i7","2.6","Nvidia GeForce","2560","Hybrid"
"906","Toshiba","Portege X30-D-10V","Notebook","13.3","Full HD 1920x1080","8","Windows 10","1.05","1475","Intel Core-i5","2.5","Intel HD","256","SSD"
"908","Dell","Inspiron 7567","Gaming","15.6","Full HD 1920x1080","8","Linux","2.62","929","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"909","HP","ProBook 450","Notebook","15.6","Full HD 1920x1080","8","Windows 10","2.04","900","Intel Core-i7","2.7","Nvidia GeForce","1024","HDD"
"910","Dell","Vostro 3568","Notebook","15.6","1366x768","4","Windows 10","2.18","614","Intel Core-i3","2.0","AMD Radeon","1024","HDD"
"911","Dell","Latitude 5580","Notebook","15.6","Full HD 1920x1080","8","Windows 10","1.9","935","Intel Core-i5","2.6","Intel HD","500","HDD"
"912","Dell","XPS 13","2 in 1 Convertible","13.3","Quad HD+ / Touchscreen 3200x1800","8","Windows 10","1.24","2013.1","Intel Core-i7","1.3","Intel HD","512","SSD"
"913","Asus","G701VO-IH74K (i7-6820HK/32GB/2x","Gaming","17.3","IPS Panel Full HD 1920x1080","32","Windows 10","3.58","1279","Intel Core-i7","2.7","Nvidia GeForce","512","SSD"
"914","Dell","XPS 13","2 in 1 Convertible","13.3","Full HD / Touchscreen 1920x1080","16","Windows 10","1.22","1649","Intel Core-i7","1.3","Intel HD","256","SSD"
"915","Lenovo","ThinkPad X1","Ultrabook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.13","2049","Intel Core-i7","2.7","Intel HD","256","Flash_Storage"
"916","Lenovo","ThinkPad T570","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","1.95","1962.99","Intel Core-i5","2.5","Intel HD","512","SSD"
"917","LG","Gram 15Z970","Ultrabook","15.6","IPS Panel Full HD / Touchscreen 1920x1080","16","Windows 10","1.08","2099","Intel Core-i7","2.7","Intel HD","512","SSD"
"918","HP","Elitebook 820","Netbook","12.5","Full HD 1920x1080","8","Windows 10","1.26","1483","Intel Core-i7","2.7","Intel HD","512","SSD"
"919","Acer","Chromebook CB5-571-C1DZ","Notebook","15.6","IPS Panel Full HD 1920x1080","4","Chrome OS","2.2","359","Intel","1.5","Intel HD","16","Flash_Storage"
"920","Lenovo","IdeaPad Y700-15ISK","Notebook","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2.6","789","Intel Core-i5","2.3","Nvidia GeForce","1024","HDD"
"922","LG","Gram 14Z970","Ultrabook","14","IPS Panel Full HD / Touchscreen 1920x1080","8","Windows 10","0.98","1899","Intel Core-i7","2.7","Intel HD","512","SSD"
"923","Dell","Latitude 5480","Notebook","14","Full HD 1920x1080","8","Windows 10","1.6","1205","Intel Core-i5","2.8","Intel HD","256","SSD"
"924","HP","Elitebook Folio","Ultrabook","12.5","4K Ultra HD / Touchscreen 3840x2160","8","Windows 10","1.09","3100","Intel","1.2","Intel HD","240","SSD"
"925","Lenovo","IdeaPad 510-15IKB","Notebook","15.6","Full HD 1920x1080","6","Windows 10","2.2","789","Intel Core-i7","2.7","Nvidia GeForce","256","SSD"
"926","HP","ProBook 450","Notebook","15.6","Full HD 1920x1080","8","Windows 10","2.04","1018.99","Intel Core-i7","2.7","Nvidia GeForce","256","SSD"
"927","Acer","Aspire E5-575","Notebook","15.6","Full HD 1920x1080","4","Windows 10","2.4","499","Intel Core-i3","2.4","Intel HD","1024","HDD"
"928","Lenovo","ThinkPad 13","Notebook","13.3","Full HD 1920x1080","4","Windows 10","1.44","881","Intel Core-i5","2.5","Intel HD","128","SSD"
"930","HP","Probook 430","Notebook","13.3","Full HD 1920x1080","8","Windows 10","1.49","960","Intel Core-i5","2.5","Intel HD","256","SSD"
"931","MSI","GE72VR 6RF","Gaming","17.3","Full HD 1920x1080","16","Windows 10","2.7","1599","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"932","Dell","Inspiron 7567","Gaming","15.6","Full HD 1920x1080","16","Windows 10","2.6","1349","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"933","MSI","GL62M 7RD","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.2","1119.91","Intel Core-i5","2.5","Nvidia GeForce","1024","HDD"
"934","Dell","Vostro 3568","Notebook","15.6","1366x768","4","Windows 10","2.18","684.99","Intel Core-i5","2.5","AMD Radeon","1024","HDD"
"935","HP","EliteBook 850","Ultrabook","15.6","Full HD 1920x1080","8","Windows 10","1.84","1296.99","Intel Core-i7","2.5","AMD Radeon","256","SSD"
"936","HP","Envy 13-AB077cl","Ultrabook","13.3","Quad HD+ / Touchscreen 3200x1800","8","Windows 10","1.39","1149","Intel Core-i7","2.7","Intel HD","256","SSD"
"937","Toshiba","Tecra Z50-C-140","Notebook","15.6","IPS Panel Full HD 1920x1080","16","Windows 10","2.4","1975","Intel Core-i7","2.6","Nvidia GeForce","256","SSD"
"938","Lenovo","ThinkPad Yoga","2 in 1 Convertible","13.3","IPS Panel Full HD / Touchscreen 1920x1080","8","Windows 10","1.37","1825","Intel Core-i5","2.5","Intel HD","512","SSD"
"939","Dell","Latitude 3580","Notebook","15.6","1366x768","4","Windows 10","1.95","729.9","Intel Core-i5","2.3","Intel HD","500","HDD"
"940","Lenovo","Thinkpad X270","Ultrabook","12.5","IPS Panel Full HD 1920x1080","8","Windows 10","1.36","1650","Intel Core-i7","2.7","Intel HD","256","SSD"
"941","HP","Probook 650","Notebook","15.6","Full HD 1920x1080","8","Windows 10","2.31","1165","Intel Core-i5","2.3","Intel HD","256","SSD"
"942","Dell","Vostro 3568","Notebook","15.6","1366x768","4","Windows 10","2.18","708.06","Intel Core-i5","2.5","Intel HD","1024","HDD"
"943","HP","ProBook 640","Notebook","14","1366x768","4","Windows 10","1.95","1149","Intel Core-i5","2.3","Intel HD","500","HDD"
"944","Lenovo","IdeaPad 320-15IAP","Notebook","15.6","1366x768","4","Windows 10","2.2","309","Intel","1.1","Intel HD","1024","HDD"
"945","HP","EliteBook 820","Ultrabook","12.5","Full HD 1920x1080","4","Windows 10","1.26","1579","Intel Core-i5","2.3","Intel HD","500","HDD"
"946","HP","250 G6","Notebook","15.6","1366x768","4","No OS","1.86","288.9","Intel","1.6","Intel HD","1024","HDD"
"947","Lenovo","Yoga 900-13ISK","2 in 1 Convertible","13.3","IPS Panel Quad HD+ / Touchscreen 3200x1800","16","Windows 10","1.3","1799","Intel Core-i7","2.2","Intel Iris","1024","SSD"
"948","Toshiba","Tecra Z40-C-12X","Notebook","14","IPS Panel Full HD 1920x1080","4","Windows 10","1.47","1105","Intel Core-i5","2.3","Intel HD","128","SSD"
"949","HP","EliteBook 820","Netbook","12.5","Full HD 1920x1080","8","Windows 10","1.26","1669","Intel Core-i5","2.3","Intel HD","256","SSD"
"950","Dell","Vostro 3568","Notebook","15.6","1366x768","4","Windows 10","2.18","558.6","Intel Core-i3","2.0","Intel HD","1024","HDD"
"951","MSI","GP62M Leopard","Gaming","15.6","Full HD 1920x1080","8","Windows 10","2.2","1199","Intel Core-i7","2.8","Nvidia GeForce","1024","HDD"
"952","Dell","Latitude 7480","Ultrabook","14","Full HD 1920x1080","8","Windows 10","1.36","1639","Intel Core-i5","2.5","Intel HD","256","SSD"
"953","Dell","Alienware 17","Gaming","17.3","2560x1440","16","Windows 10","4.36","2758","Intel Core-i7","2.7","Nvidia GeForce","1536","Hybrid"
"954","HP","Omen 17-W006na","Gaming","17.3","IPS Panel Full HD 1920x1080","8","Windows 10","2.75","1399","Intel Core-i5","2.3","Nvidia GeForce","1024","HDD"
"955","Asus","X751SV-TY001T (N3710/4GB/1TB/GeForce","Notebook","17.3","1600x900","4","Windows 10","2.8","530","Intel","1.6","Nvidia GeForce","1024","HDD"
"956","Acer","TravelMate P259-G2","Notebook","15.6","1366x768","4","Windows 10","2.23","619","Intel Core-i5","2.5","Intel HD","500","HDD"
"957","Toshiba","Tecra A50-C-1ZV","Notebook","15.6","1366x768","8","Windows 10","2.2","1119","Intel Core-i5","2.3","Intel HD","256","SSD"
"958","Lenovo","Yoga 700-11ISK","2 in 1 Convertible","11.3","IPS Panel Full HD / Touchscreen 1920x1080","8","Windows 10","1.1","1299","Intel","1.2","Intel HD","256","SSD"
"959","Lenovo","IdeaPad Y700-15ACZ","Gaming","15.6","IPS Panel Full HD 1920x1080","16","Windows 10","2.5","999","AMD FX","2.1","AMD Radeon","1536","Hybrid"
"960","Dell","Latitude 7280","Ultrabook","12.5","Full HD / Touchscreen 1920x1080","8","Windows 10","1.36","1472.2","Intel Core-i5","2.5","Intel HD","256","SSD"
"961","Lenovo","IdeaPad 310-15IKB","Notebook","15.6","Full HD 1920x1080","8","No OS","2.2","685","Intel Core-i7","2.7","Nvidia GeForce","1024","HDD"
"962","Dell","Insprion 5767","Notebook","17.3","1600x900","4","Windows 10","2.36","659","Intel Core-i3","2.0","AMD Radeon","1024","HDD"
"963","Acer","Chromebook 14","Notebook","14","1366x768","4","Chrome OS","1.68","349","Intel","1.6","Intel HD","32","Flash_Storage"
"964","HP","ZBook Studio","Workstation","15.6","IPS Panel Full HD 1920x1080","8","Windows 10","2","2249","Intel Core-i7","2.7","Nvidia Quadro","8","SSD"
"965","Dell","Latitude 7480","Ultrabook","14","Full HD 1920x1080","8","Windows 10","1.36","1775","Intel Core-i7","2.8","Intel HD","256","SSD"
"966","Toshiba","Portege Z30-C-1CW","Notebook","13.3","Full HD 1920x1080","8","Windows 7","1.2","1460","Intel Core-i5","2.3","Intel HD","256","SSD"
"967","Asus","Chromebook Flip","2 in 1 Convertible","12.5","Full HD 1920x1080","8","Chrome OS","1.2","1159","Intel","1.2","Intel HD","64","Flash_Storage"
"968","Lenovo","Thinkpad T460","Ultrabook","14","IPS Panel Full HD 1920x1080","8","Windows 10","1.7","1488.99","Intel Core-i7","2.6","Intel HD","256","SSD"
"969","Dell","Alienware 17","Gaming","17.3","IPS Panel 4K Ultra HD 3840x2160","16","Windows 10","4.36","3154","Intel Core-i7","2.8","Nvidia GeForce","1536","Hybrid"
"970","Dell","XPS 13","2 in 1 Convertible","13.3","Full HD / Touchscreen 1920x1080","8","Windows 10","1.24","1899","Intel Core-i5","1.2","Intel HD","256","SSD"
